Epoch,Filename,True Label,Predicted Label
1,P001_shoulder_flexion_right_042,shoulder_flexion_right,shoulder_abduction_right
1,P002_shoulder_flexion_right_066,shoulder_flexion_right,shoulder_abduction_left
1,P004_shoulder_flexion_left_083,shoulder_flexion_left,shoulder_flexion_right
1,P001_shoulder_abduction_left_092,shoulder_abduction_left,shoulder_flexion_right
1,P002_shoulder_forward_elevation_100,shoulder_forward_elevation,shoulder_abduction_right
1,P003_shoulder_flexion_right_063,shoulder_flexion_right,shoulder_abduction_right
1,P006_elbow_flexion_left_035,elbow_flexion_left,elbow_flexion_right
1,P002_shoulder_abduction_left_078,shoulder_abduction_left,shoulder_flexion_right
1,P004_elbow_flexion_right_019,elbow_flexion_right,shoulder_forward_elevation
1,P006_shoulder_abduction_left_051,shoulder_abduction_left,shoulder_flexion_right
1,P001_shoulder_flexion_left_081,shoulder_flexion_left,shoulder_abduction_right
1,P004_shoulder_backward_left_014,shoulder_backward_left,shoulder_backward_right
1,P006_shoulder_backward_right_073,shoulder_backward_right,shoulder_backward_left
1,P004_shoulder_flexion_left_070,shoulder_flexion_left,shoulder_flexion_right
1,P002_shoulder_flexion_left_003,shoulder_flexion_left,shoulder_abduction_left
1,P006_elbow_flexion_left_002,elbow_flexion_left,shoulder_abduction_right
1,P001_shoulder_flexion_left_039,shoulder_flexion_left,shoulder_abduction_right
1,P005_shoulder_abduction_left_002,shoulder_abduction_left,shoulder_flexion_left
1,P004_shoulder_flexion_left_034,shoulder_flexion_left,shoulder_abduction_left
1,P005_shoulder_flexion_right_010,shoulder_flexion_right,shoulder_abduction_right
1,P004_elbow_flexion_right_056,elbow_flexion_right,elbow_flexion_left
1,P006_elbow_flexion_left_082,elbow_flexion_left,elbow_flexion_right
1,P003_elbow_flexion_left_028,elbow_flexion_left,shoulder_forward_elevation
1,P006_shoulder_backward_right_060,shoulder_backward_right,shoulder_backward_left
1,P006_shoulder_abduction_left_088,shoulder_abduction_left,shoulder_abduction_right
1,P004_elbow_flexion_left_073,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_abduction_left_081,shoulder_abduction_left,shoulder_abduction_right
1,P006_shoulder_abduction_right_025,shoulder_abduction_right,shoulder_flexion_right
1,P001_shoulder_flexion_left_047,shoulder_flexion_left,shoulder_abduction_left
1,P006_shoulder_flexion_left_108,shoulder_flexion_left,shoulder_flexion_right
1,P001_shoulder_abduction_left_077,shoulder_abduction_left,shoulder_abduction_right
1,P002_shoulder_abduction_left_005,shoulder_abduction_left,shoulder_abduction_right
1,P002_shoulder_abduction_left_120,shoulder_abduction_left,shoulder_flexion_right
1,P004_shoulder_flexion_left_056,shoulder_flexion_left,shoulder_abduction_left
1,P002_elbow_flexion_left_099,elbow_flexion_left,elbow_flexion_right
1,P002_shoulder_flexion_right_095,shoulder_flexion_right,shoulder_abduction_right
1,P002_shoulder_flexion_right_036,shoulder_flexion_right,shoulder_abduction_left
1,P003_shoulder_flexion_right_043,shoulder_flexion_right,shoulder_abduction_left
1,P004_shoulder_backward_right_056,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_flexion_right_029,shoulder_flexion_right,shoulder_forward_elevation
1,P002_shoulder_abduction_left_048,shoulder_abduction_left,shoulder_abduction_right
1,P006_shoulder_flexion_right_002,shoulder_flexion_right,shoulder_abduction_right
1,P006_shoulder_abduction_left_080,shoulder_abduction_left,elbow_flexion_right
1,P001_elbow_flexion_left_026,elbow_flexion_left,shoulder_forward_elevation
1,P004_elbow_flexion_left_049,elbow_flexion_left,shoulder_abduction_right
1,P001_shoulder_flexion_left_103,shoulder_flexion_left,shoulder_abduction_right
1,P004_shoulder_abduction_left_053,shoulder_abduction_left,shoulder_abduction_right
1,P006_elbow_flexion_right_114,elbow_flexion_right,shoulder_forward_elevation
1,P001_shoulder_backward_right_018,shoulder_backward_right,shoulder_abduction_right
1,P001_shoulder_abduction_left_117,shoulder_abduction_left,shoulder_abduction_right
1,P002_shoulder_backward_right_092,shoulder_backward_right,shoulder_backward_left
1,P003_shoulder_flexion_right_069,shoulder_flexion_right,shoulder_abduction_right
1,P006_shoulder_flexion_right_102,shoulder_flexion_right,shoulder_abduction_right
1,P002_shoulder_abduction_left_074,shoulder_abduction_left,shoulder_forward_elevation
1,P002_shoulder_abduction_left_009,shoulder_abduction_left,shoulder_abduction_right
1,P006_shoulder_flexion_right_075,shoulder_flexion_right,shoulder_abduction_left
1,P001_elbow_flexion_left_095,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_flexion_left_095,shoulder_flexion_left,shoulder_abduction_right
1,P006_shoulder_backward_right_033,shoulder_backward_right,shoulder_backward_left
1,P002_shoulder_backward_right_076,shoulder_backward_right,shoulder_backward_left
1,P006_shoulder_flexion_right_027,shoulder_flexion_right,shoulder_abduction_right
1,P002_shoulder_flexion_left_115,shoulder_flexion_left,shoulder_forward_elevation
1,P004_elbow_flexion_left_079,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_flexion_left_011,shoulder_flexion_left,shoulder_abduction_left
1,P002_shoulder_abduction_right_098,shoulder_abduction_right,shoulder_abduction_left
1,P004_shoulder_flexion_left_081,shoulder_flexion_left,shoulder_abduction_left
1,P004_shoulder_backward_left_058,shoulder_backward_left,shoulder_backward_right
1,P006_shoulder_abduction_left_061,shoulder_abduction_left,shoulder_abduction_right
1,P006_shoulder_flexion_left_033,shoulder_flexion_left,shoulder_abduction_left
1,P001_shoulder_flexion_left_109,shoulder_flexion_left,shoulder_abduction_right
1,P001_shoulder_flexion_left_119,shoulder_flexion_left,shoulder_abduction_right
1,P001_elbow_flexion_right_104,elbow_flexion_right,shoulder_abduction_right
1,P001_shoulder_backward_right_026,shoulder_backward_right,shoulder_backward_left
1,P006_shoulder_flexion_right_084,shoulder_flexion_right,shoulder_abduction_right
1,P004_elbow_flexion_right_057,elbow_flexion_right,elbow_flexion_left
1,P001_elbow_flexion_left_077,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_abduction_right_074,shoulder_abduction_right,shoulder_flexion_right
1,P006_elbow_flexion_right_045,elbow_flexion_right,shoulder_forward_elevation
1,P002_shoulder_backward_left_022,shoulder_backward_left,elbow_flexion_left
1,P001_shoulder_flexion_right_045,shoulder_flexion_right,shoulder_abduction_left
1,P003_shoulder_abduction_left_028,shoulder_abduction_left,shoulder_backward_right
1,P005_shoulder_abduction_left_009,shoulder_abduction_left,shoulder_abduction_right
1,P002_shoulder_flexion_left_068,shoulder_flexion_left,shoulder_abduction_left
1,P006_shoulder_backward_right_090,shoulder_backward_right,shoulder_backward_left
1,P002_shoulder_abduction_left_046,shoulder_abduction_left,shoulder_backward_right
1,P001_shoulder_backward_right_060,shoulder_backward_right,shoulder_backward_left
1,P003_shoulder_flexion_right_053,shoulder_flexion_right,shoulder_abduction_right
1,P001_shoulder_flexion_left_041,shoulder_flexion_left,shoulder_abduction_left
1,P004_elbow_flexion_right_044,elbow_flexion_right,elbow_flexion_left
1,P002_shoulder_flexion_right_119,shoulder_flexion_right,shoulder_abduction_right
1,P004_shoulder_flexion_left_005,shoulder_flexion_left,shoulder_abduction_right
1,P005_elbow_flexion_right_019,elbow_flexion_right,shoulder_forward_elevation
1,P001_elbow_flexion_left_012,elbow_flexion_left,shoulder_forward_elevation
1,P002_shoulder_backward_right_054,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_flexion_right_074,shoulder_flexion_right,shoulder_abduction_right
1,P004_shoulder_flexion_right_055,shoulder_flexion_right,shoulder_abduction_left
1,P006_shoulder_abduction_left_057,shoulder_abduction_left,shoulder_abduction_right
1,P001_shoulder_backward_left_085,shoulder_backward_left,shoulder_forward_elevation
1,P005_elbow_flexion_left_013,elbow_flexion_left,elbow_flexion_right
1,P001_elbow_flexion_left_023,elbow_flexion_left,shoulder_forward_elevation
1,P004_shoulder_flexion_left_029,shoulder_flexion_left,shoulder_forward_elevation
1,P002_shoulder_abduction_right_117,shoulder_abduction_right,shoulder_abduction_left
1,P006_elbow_flexion_right_106,elbow_flexion_right,shoulder_forward_elevation
1,P004_shoulder_backward_left_003,shoulder_backward_left,shoulder_backward_right
1,P002_elbow_flexion_left_034,elbow_flexion_left,shoulder_forward_elevation
1,P004_elbow_flexion_left_081,elbow_flexion_left,elbow_flexion_right
1,P004_shoulder_flexion_left_021,shoulder_flexion_left,shoulder_abduction_right
1,P004_shoulder_flexion_right_051,shoulder_flexion_right,shoulder_abduction_right
1,P001_elbow_flexion_right_085,elbow_flexion_right,shoulder_backward_right
1,P006_shoulder_flexion_right_068,shoulder_flexion_right,shoulder_abduction_left
1,P002_shoulder_abduction_right_119,shoulder_abduction_right,elbow_flexion_right
1,P004_shoulder_backward_left_019,shoulder_backward_left,shoulder_backward_right
1,P001_shoulder_flexion_left_063,shoulder_flexion_left,shoulder_abduction_right
1,P001_shoulder_abduction_right_067,shoulder_abduction_right,shoulder_abduction_left
1,P001_elbow_flexion_right_009,elbow_flexion_right,shoulder_forward_elevation
1,P006_shoulder_forward_elevation_080,shoulder_forward_elevation,shoulder_abduction_right
1,P006_elbow_flexion_right_019,elbow_flexion_right,shoulder_abduction_right
1,P006_shoulder_flexion_right_044,shoulder_flexion_right,shoulder_flexion_left
1,P004_shoulder_backward_right_022,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_backward_right_072,shoulder_backward_right,elbow_flexion_right
1,P002_shoulder_backward_right_093,shoulder_backward_right,shoulder_backward_left
1,P006_shoulder_abduction_left_078,shoulder_abduction_left,shoulder_abduction_right
1,P001_shoulder_backward_right_049,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_flexion_right_028,shoulder_flexion_right,shoulder_abduction_right
1,P006_elbow_flexion_left_078,elbow_flexion_left,shoulder_backward_right
1,P001_shoulder_backward_right_042,shoulder_backward_right,shoulder_backward_left
1,P006_shoulder_abduction_left_068,shoulder_abduction_left,shoulder_abduction_right
1,P006_elbow_flexion_right_015,elbow_flexion_right,shoulder_abduction_right
1,P002_elbow_flexion_right_056,elbow_flexion_right,shoulder_forward_elevation
1,P004_shoulder_flexion_left_072,shoulder_flexion_left,shoulder_abduction_left
1,P004_shoulder_backward_right_015,shoulder_backward_right,elbow_flexion_left
1,P002_shoulder_abduction_right_070,shoulder_abduction_right,shoulder_forward_elevation
1,P002_shoulder_flexion_left_016,shoulder_flexion_left,shoulder_abduction_left
1,P002_shoulder_flexion_right_107,shoulder_flexion_right,shoulder_forward_elevation
1,P006_shoulder_flexion_left_072,shoulder_flexion_left,shoulder_flexion_right
1,P001_shoulder_backward_right_076,shoulder_backward_right,shoulder_forward_elevation
1,P001_elbow_flexion_left_083,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_backward_right_067,shoulder_backward_right,elbow_flexion_left
1,P006_shoulder_backward_right_094,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_flexion_left_083,shoulder_flexion_left,shoulder_abduction_right
1,P002_shoulder_abduction_left_097,shoulder_abduction_left,shoulder_forward_elevation
1,P004_shoulder_abduction_left_030,shoulder_abduction_left,shoulder_flexion_right
1,P006_shoulder_flexion_left_112,shoulder_flexion_left,shoulder_abduction_right
1,P004_shoulder_abduction_right_067,shoulder_abduction_right,shoulder_abduction_left
1,P002_elbow_flexion_left_111,elbow_flexion_left,shoulder_abduction_right
1,P002_shoulder_backward_right_067,shoulder_backward_right,shoulder_backward_left
1,P002_shoulder_flexion_left_105,shoulder_flexion_left,shoulder_forward_elevation
1,P002_shoulder_flexion_left_012,shoulder_flexion_left,shoulder_abduction_left
1,P005_shoulder_flexion_left_006,shoulder_flexion_left,shoulder_flexion_right
1,P001_shoulder_backward_right_064,shoulder_backward_right,shoulder_forward_elevation
1,P002_elbow_flexion_left_006,elbow_flexion_left,elbow_flexion_right
1,P004_shoulder_flexion_left_037,shoulder_flexion_left,shoulder_abduction_right
1,P001_elbow_flexion_left_021,elbow_flexion_left,shoulder_forward_elevation
1,P004_elbow_flexion_right_072,elbow_flexion_right,shoulder_backward_right
1,P001_elbow_flexion_left_119,elbow_flexion_left,elbow_flexion_right
1,P002_shoulder_forward_elevation_093,shoulder_forward_elevation,shoulder_abduction_right
1,P006_shoulder_abduction_left_059,shoulder_abduction_left,shoulder_abduction_right
1,P004_elbow_flexion_right_077,elbow_flexion_right,shoulder_forward_elevation
1,P001_elbow_flexion_left_064,elbow_flexion_left,shoulder_forward_elevation
1,P002_shoulder_flexion_right_076,shoulder_flexion_right,shoulder_forward_elevation
1,P004_shoulder_backward_left_046,shoulder_backward_left,shoulder_abduction_right
1,P004_elbow_flexion_right_041,elbow_flexion_right,elbow_flexion_left
1,P005_shoulder_flexion_right_013,shoulder_flexion_right,shoulder_abduction_right
1,P002_shoulder_flexion_right_004,shoulder_flexion_right,shoulder_abduction_left
1,P002_elbow_flexion_left_083,elbow_flexion_left,elbow_flexion_right
1,P001_elbow_flexion_left_063,elbow_flexion_left,shoulder_forward_elevation
1,P004_shoulder_flexion_left_031,shoulder_flexion_left,shoulder_forward_elevation
1,P002_shoulder_abduction_right_064,shoulder_abduction_right,shoulder_forward_elevation
1,P006_shoulder_flexion_left_106,shoulder_flexion_left,shoulder_abduction_left
1,P006_elbow_flexion_left_038,elbow_flexion_left,elbow_flexion_right
1,P001_shoulder_backward_left_087,shoulder_backward_left,elbow_flexion_left
1,P006_shoulder_flexion_right_094,shoulder_flexion_right,shoulder_abduction_right
1,P005_elbow_flexion_left_017,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_abduction_right_072,shoulder_abduction_right,shoulder_flexion_right
1,P001_shoulder_abduction_left_061,shoulder_abduction_left,shoulder_abduction_right
1,P004_elbow_flexion_right_084,elbow_flexion_right,shoulder_forward_elevation
1,P006_elbow_flexion_left_006,elbow_flexion_left,elbow_flexion_right
1,P003_elbow_flexion_right_032,elbow_flexion_right,shoulder_forward_elevation
1,P002_shoulder_flexion_left_021,shoulder_flexion_left,shoulder_abduction_right
1,P003_shoulder_flexion_right_041,shoulder_flexion_right,shoulder_abduction_right
1,P006_elbow_flexion_right_030,elbow_flexion_right,elbow_flexion_left
1,P006_shoulder_flexion_left_119,shoulder_flexion_left,shoulder_flexion_right
1,P005_elbow_flexion_right_007,elbow_flexion_right,shoulder_forward_elevation
1,P003_shoulder_flexion_left_035,shoulder_flexion_left,shoulder_forward_elevation
1,P006_shoulder_flexion_left_084,shoulder_flexion_left,shoulder_abduction_right
1,P002_shoulder_abduction_right_085,shoulder_abduction_right,shoulder_backward_left
1,P004_shoulder_flexion_right_007,shoulder_flexion_right,shoulder_abduction_right
1,P006_shoulder_flexion_right_078,shoulder_flexion_right,shoulder_abduction_right
1,P002_shoulder_abduction_left_017,shoulder_abduction_left,shoulder_abduction_right
1,P006_shoulder_backward_right_028,shoulder_backward_right,shoulder_backward_left
1,P002_shoulder_flexion_left_119,shoulder_flexion_left,shoulder_abduction_right
1,P006_shoulder_backward_right_023,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_backward_left_011,shoulder_backward_left,shoulder_forward_elevation
1,P002_shoulder_backward_right_065,shoulder_backward_right,shoulder_backward_left
1,P002_elbow_flexion_right_122,elbow_flexion_right,shoulder_abduction_right
1,P002_shoulder_backward_right_045,shoulder_backward_right,shoulder_backward_left
1,P002_elbow_flexion_right_007,elbow_flexion_right,elbow_flexion_left
1,P002_shoulder_abduction_left_059,shoulder_abduction_left,shoulder_abduction_right
1,P001_shoulder_backward_right_007,shoulder_backward_right,elbow_flexion_left
1,P006_shoulder_backward_left_053,shoulder_backward_left,shoulder_backward_right
1,P004_elbow_flexion_left_083,elbow_flexion_left,elbow_flexion_right
1,P001_shoulder_abduction_left_067,shoulder_abduction_left,elbow_flexion_right
1,P002_elbow_flexion_left_065,elbow_flexion_left,elbow_flexion_right
1,P006_shoulder_flexion_right_100,shoulder_flexion_right,shoulder_forward_elevation
1,P002_shoulder_backward_right_018,shoulder_backward_right,elbow_flexion_right
1,P001_shoulder_backward_right_008,shoulder_backward_right,elbow_flexion_left
1,P002_shoulder_backward_right_071,shoulder_backward_right,shoulder_backward_left
1,P002_elbow_flexion_right_078,elbow_flexion_right,shoulder_backward_left
1,P004_shoulder_flexion_right_022,shoulder_flexion_right,shoulder_abduction_right
1,P003_elbow_flexion_right_026,elbow_flexion_right,shoulder_flexion_right
1,P004_shoulder_abduction_right_022,shoulder_abduction_right,shoulder_forward_elevation
1,P001_shoulder_flexion_right_076,shoulder_flexion_right,shoulder_forward_elevation
1,P002_shoulder_flexion_left_063,shoulder_flexion_left,shoulder_abduction_right
1,P004_shoulder_backward_left_041,shoulder_backward_left,shoulder_backward_right
1,P002_shoulder_abduction_left_057,shoulder_abduction_left,shoulder_forward_elevation
1,P002_shoulder_backward_right_023,shoulder_backward_right,shoulder_backward_left
1,P003_elbow_flexion_left_011,elbow_flexion_left,elbow_flexion_right
1,P002_elbow_flexion_right_031,elbow_flexion_right,shoulder_abduction_right
1,P001_elbow_flexion_left_103,elbow_flexion_left,shoulder_abduction_right
1,P006_elbow_flexion_right_103,elbow_flexion_right,shoulder_forward_elevation
1,P006_shoulder_flexion_left_001,shoulder_flexion_left,shoulder_abduction_right
1,P001_elbow_flexion_left_027,elbow_flexion_left,shoulder_forward_elevation
1,P006_shoulder_abduction_right_020,shoulder_abduction_right,shoulder_flexion_right
1,P002_elbow_flexion_left_046,elbow_flexion_left,elbow_flexion_right
1,P004_elbow_flexion_left_071,elbow_flexion_left,shoulder_forward_elevation
1,P003_shoulder_flexion_left_007,shoulder_flexion_left,shoulder_abduction_right
1,P001_shoulder_backward_left_096,shoulder_backward_left,shoulder_forward_elevation
1,P002_shoulder_flexion_left_073,shoulder_flexion_left,shoulder_abduction_right
1,P006_shoulder_backward_right_081,shoulder_backward_right,shoulder_backward_left
1,P003_shoulder_flexion_left_018,shoulder_flexion_left,shoulder_abduction_left
1,P003_elbow_flexion_right_004,elbow_flexion_right,shoulder_forward_elevation
1,P004_elbow_flexion_left_010,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_flexion_left_051,shoulder_flexion_left,shoulder_abduction_right
1,P002_shoulder_flexion_right_016,shoulder_flexion_right,shoulder_abduction_right
1,P004_shoulder_flexion_right_011,shoulder_flexion_right,shoulder_abduction_right
1,P006_shoulder_flexion_left_052,shoulder_flexion_left,shoulder_abduction_left
1,P004_elbow_flexion_left_007,elbow_flexion_left,shoulder_abduction_right
1,P002_shoulder_abduction_right_030,shoulder_abduction_right,shoulder_abduction_left
1,P001_shoulder_abduction_right_120,shoulder_abduction_right,shoulder_abduction_left
1,P001_shoulder_flexion_right_103,shoulder_flexion_right,shoulder_abduction_right
1,P002_elbow_flexion_left_001,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_backward_right_100,shoulder_backward_right,shoulder_backward_left
1,P003_shoulder_flexion_right_066,shoulder_flexion_right,shoulder_abduction_right
1,P001_shoulder_flexion_left_070,shoulder_flexion_left,shoulder_abduction_right
1,P001_shoulder_abduction_right_100,shoulder_abduction_right,shoulder_abduction_left
1,P002_shoulder_flexion_left_102,shoulder_flexion_left,shoulder_forward_elevation
1,P004_shoulder_flexion_left_057,shoulder_flexion_left,shoulder_abduction_right
1,P006_shoulder_backward_right_008,shoulder_backward_right,shoulder_backward_left
1,P002_elbow_flexion_right_090,elbow_flexion_right,shoulder_abduction_right
1,P003_shoulder_abduction_left_032,shoulder_abduction_left,shoulder_abduction_right
1,P006_elbow_flexion_left_104,elbow_flexion_left,elbow_flexion_right
1,P006_shoulder_flexion_left_014,shoulder_flexion_left,shoulder_abduction_right
1,P003_shoulder_backward_right_011,shoulder_backward_right,shoulder_backward_left
1,P006_shoulder_flexion_right_038,shoulder_flexion_right,shoulder_abduction_left
1,P002_elbow_flexion_right_076,elbow_flexion_right,elbow_flexion_left
1,P006_shoulder_backward_right_083,shoulder_backward_right,shoulder_backward_left
1,P006_shoulder_abduction_right_027,shoulder_abduction_right,shoulder_flexion_right
1,P005_shoulder_flexion_right_017,shoulder_flexion_right,shoulder_abduction_left
1,P002_elbow_flexion_left_095,elbow_flexion_left,shoulder_abduction_right
1,P004_elbow_flexion_left_051,elbow_flexion_left,shoulder_forward_elevation
1,P002_shoulder_abduction_left_116,shoulder_abduction_left,shoulder_forward_elevation
1,P002_shoulder_flexion_right_098,shoulder_flexion_right,shoulder_abduction_right
1,P003_shoulder_abduction_left_007,shoulder_abduction_left,shoulder_abduction_right
1,P004_shoulder_forward_elevation_010,shoulder_forward_elevation,shoulder_abduction_right
1,P006_shoulder_flexion_right_104,shoulder_flexion_right,shoulder_abduction_right
1,P003_elbow_flexion_left_022,elbow_flexion_left,shoulder_forward_elevation
1,P004_shoulder_abduction_right_011,shoulder_abduction_right,shoulder_abduction_left
1,P001_shoulder_flexion_right_050,shoulder_flexion_right,shoulder_abduction_right
1,P002_shoulder_abduction_left_073,shoulder_abduction_left,shoulder_abduction_right
1,P006_shoulder_abduction_right_024,shoulder_abduction_right,shoulder_abduction_left
1,P002_shoulder_flexion_left_078,shoulder_flexion_left,shoulder_abduction_left
1,P006_shoulder_flexion_left_074,shoulder_flexion_left,shoulder_abduction_right
1,P003_elbow_flexion_right_036,elbow_flexion_right,shoulder_forward_elevation
1,P001_shoulder_flexion_right_073,shoulder_flexion_right,shoulder_forward_elevation
1,P002_shoulder_backward_right_111,shoulder_backward_right,shoulder_backward_left
1,P003_shoulder_backward_right_006,shoulder_backward_right,shoulder_abduction_right
1,P001_shoulder_flexion_right_059,shoulder_flexion_right,shoulder_abduction_right
1,P001_shoulder_flexion_right_040,shoulder_flexion_right,shoulder_forward_elevation
1,P001_elbow_flexion_right_032,elbow_flexion_right,shoulder_forward_elevation
1,P006_shoulder_backward_right_042,shoulder_backward_right,shoulder_forward_elevation
1,P001_elbow_flexion_left_038,elbow_flexion_left,shoulder_forward_elevation
1,P002_shoulder_flexion_right_041,shoulder_flexion_right,shoulder_forward_elevation
1,P001_shoulder_flexion_left_071,shoulder_flexion_left,shoulder_forward_elevation
1,P002_shoulder_abduction_right_096,shoulder_abduction_right,elbow_flexion_right
1,P004_shoulder_abduction_left_014,shoulder_abduction_left,elbow_flexion_left
1,P004_shoulder_abduction_left_078,shoulder_abduction_left,shoulder_flexion_right
1,P001_shoulder_flexion_right_081,shoulder_flexion_right,shoulder_abduction_right
1,P001_elbow_flexion_left_039,elbow_flexion_left,shoulder_forward_elevation
1,P002_elbow_flexion_right_054,elbow_flexion_right,shoulder_forward_elevation
1,P001_shoulder_backward_left_034,shoulder_backward_left,shoulder_forward_elevation
1,P006_shoulder_flexion_left_063,shoulder_flexion_left,shoulder_flexion_right
1,P004_shoulder_flexion_right_057,shoulder_flexion_right,shoulder_abduction_left
1,P001_shoulder_backward_left_072,shoulder_backward_left,shoulder_forward_elevation
1,P002_shoulder_flexion_right_031,shoulder_flexion_right,shoulder_abduction_left
1,P001_shoulder_abduction_left_070,shoulder_abduction_left,shoulder_abduction_right
1,P002_elbow_flexion_right_131,elbow_flexion_right,elbow_flexion_left
1,P002_shoulder_backward_right_050,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_backward_right_019,shoulder_backward_right,elbow_flexion_right
1,P001_shoulder_backward_left_031,shoulder_backward_left,shoulder_forward_elevation
1,P006_shoulder_backward_right_024,shoulder_backward_right,shoulder_backward_left
1,P004_shoulder_abduction_right_064,shoulder_abduction_right,shoulder_abduction_left
1,P005_elbow_flexion_right_001,elbow_flexion_right,shoulder_abduction_right
1,P003_elbow_flexion_left_027,elbow_flexion_left,elbow_flexion_right
1,P001_shoulder_flexion_left_001,shoulder_flexion_left,shoulder_flexion_right
1,P006_shoulder_backward_right_038,shoulder_backward_right,shoulder_backward_left
1,P002_shoulder_backward_right_058,shoulder_backward_right,shoulder_backward_left
1,P001_shoulder_flexion_right_019,shoulder_flexion_right,shoulder_abduction_right
1,P003_elbow_flexion_left_037,elbow_flexion_left,shoulder_forward_elevation
1,P003_elbow_flexion_left_021,elbow_flexion_left,shoulder_forward_elevation
1,P006_shoulder_abduction_left_116,shoulder_abduction_left,shoulder_abduction_right
1,P001_elbow_flexion_left_010,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_flexion_left_111,shoulder_flexion_left,shoulder_abduction_right
1,P006_elbow_flexion_left_040,elbow_flexion_left,shoulder_forward_elevation
1,P001_shoulder_backward_right_083,shoulder_backward_right,shoulder_forward_elevation
1,P001_elbow_flexion_right_092,elbow_flexion_right,shoulder_abduction_right
1,P003_shoulder_abduction_left_018,shoulder_abduction_left,shoulder_abduction_right
1,P005_elbow_flexion_left_011,elbow_flexion_left,shoulder_abduction_right
1,P006_shoulder_backward_right_021,shoulder_backward_right,shoulder_backward_left
1,P004_shoulder_flexion_right_066,shoulder_flexion_right,shoulder_abduction_right
1,P003_shoulder_backward_left_015,shoulder_backward_left,shoulder_forward_elevation
1,P001_shoulder_flexion_left_059,shoulder_flexion_left,shoulder_abduction_right
1,P006_shoulder_abduction_left_008,shoulder_abduction_left,shoulder_abduction_right
1,P001_shoulder_flexion_left_037,shoulder_flexion_left,shoulder_abduction_right
1,P006_shoulder_abduction_left_001,shoulder_abduction_left,shoulder_abduction_right
1,P001_shoulder_flexion_right_009,shoulder_flexion_right,shoulder_abduction_right
1,P001_shoulder_flexion_right_053,shoulder_flexion_right,shoulder_forward_elevation
1,P001_elbow_flexion_left_084,elbow_flexion_left,shoulder_forward_elevation
1,P001_elbow_flexion_left_073,elbow_flexion_left,shoulder_backward_left
